Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,81.59861878357246,179.80198333149912,176.05269212157143,173.99929547852614,85.76304101316467,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.88454361805032,175.56379636726402,171.11371701727037,172.40399294460988,94.7539007825231,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.92594477655078,179.37481023226474,179.41858516971027,177.291555795525,88.07245362458238,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.52656966000086,174.17543257512125,174.41179663316578,172.76393771701152,94.17186324751866,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.8710367361065,179.43276224688967,175.24935410363608,176.89300485269945,85.24171706420923,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.9951999758766,170.33345629129707,176.89988906107993,174.0252326832626,86.11578478611573,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.05717842863776,173.21322265987928,179.86719186537917,170.1196600927094,88.28023353542952,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.08960461723107,179.33644434629917,171.99710627144447,174.19780902568513,88.23415109075432,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.00482081846934,173.7507464149965,178.2268202578225,175.91349069763723,88.27442088230353,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.22830724353342,176.81474378154616,173.3310076112523,174.35207024936003,90.71835151409343,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.4263543511685,177.21455200428574,174.49209962668417,171.94812674768858,85.44892400869003,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.18287010711279,175.17403067824685,178.97747170314113,173.0910440253816,94.63716978808738,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.87491803289193,170.02870818526856,172.19883757237085,174.635374772474,87.24773146286336,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.55529421537325,176.35461157029772,175.26409941553484,174.00246854979238,86.20578436732346,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.31161726460303,170.02578132351726,171.0353124704103,170.88564410950326,88.98459078259192,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.93914359653152,176.0369115476543,179.65293267780717,179.47470527711332,89.24783026606818,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.36851000388197,173.53429661617966,172.90770748786923,179.91657692710973,85.35689179610557,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.65006852507571,175.28867821435801,175.94866390861935,179.3815037741242,93.39623601572644,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.19167586272177,178.85628586956648,174.9455758651887,176.70481745383807,90.29096992722216,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.02161530431077,175.95900949702562,172.08149045763992,175.90744061201698,86.21678736297224,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.16987660638027,170.7571387371149,171.17343785344283,173.13837650357476,86.90913107168952,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.82418892666003,171.0412415146844,170.64017430266827,174.72280720888844,94.54460448982053,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.151027618717,179.3785280210956,177.6081486216162,171.83825060953058,93.20872083788814,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.98940004591627,174.76603478130852,176.3203169646858,177.28571638935566,85.4950169985611,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.25154582184135,171.09703177633358,172.49533642743924,177.19109454331834,86.34964575111853,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.08634112239679,173.31514282241693,174.80453073389825,178.826113077641,86.04788238369956,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.21967135057983,179.40249503714162,179.78441987194952,171.4815258570037,90.4110652726704,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.58593132074552,176.70063031217447,171.38622153572425,179.7601006392818,89.17117405976815,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.00713407269497,178.98111158869392,179.62011120515132,179.86898814545964,94.59958611811638,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.56327365950818,174.65566765355862,172.07995632495346,178.4114783683534,88.25430209360847,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.92972145182448,176.17605491041937,173.3808795959067,170.02969104377937,90.36639293035878,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.45789462442715,171.78353978916093,175.08601623315403,171.02270315003054,86.3362526119941,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.8329428391999,174.02100761034205,179.5169718219448,174.16897052287075,93.20245280009243,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.0168368820503,178.44355138370946,171.8297755705869,174.422286671458,93.40335956071532,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.85831018942858,175.148448692261,171.2990353162102,176.7758317871291,85.78724980806618,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.24086474340453,175.80851765451365,170.24710870952046,173.66868492345083,90.39872253697233,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.79739116629008,175.6637819312867,178.6032208190533,170.34853436558248,85.2311724583182,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.34789873286554,172.2889387950832,170.98734914639343,174.25459724407582,93.37795961882372,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.94950394936045,176.16921265967846,176.3958415525163,171.3477271701319,85.22171626657106,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.84284795752427,177.37067155164652,177.66798503172902,173.35166970332395,85.23954573007012,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.58387620130887,171.94134573564824,170.2996814407354,175.1953607607648,86.4968264032691,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.53823390671499,176.23512318200292,177.57038051482718,173.885994651681,90.30341900651472,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.32319284789989,174.24499903228104,170.83173246399454,174.2657846450519,92.39575487137829,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.67854097012344,175.39773721535806,179.591620371095,177.3329318777696,85.30787912904607,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.88848794815753,175.86419592013667,175.42025338222632,179.42417038780985,92.84549062298211,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.05391749297313,171.59731944749774,176.1163936584843,178.2799362379616,85.88403231305678,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.7904952754748,178.48208350885986,173.017026787641,173.42178501109285,87.18156099759055,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.3538295922894,179.62111082104096,179.8946618152419,174.57096400377316,91.70203533196731,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.28105928321712,172.4935684706933,172.07195284914974,174.97409065335603,90.77040178148987,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.49944116247215,174.35567431951728,170.87529895727633,172.20643516306026,92.4681718460189,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.85892666106446,171.32247338496728,171.96225321311192,174.3882181655711,88.13583445352948,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.66886967042461,176.94899930824104,171.47070577700936,173.0360024061321,94.28528506735574,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.24578329559012,175.55931783214112,170.19344893702797,172.93265597809452,93.79648074164949,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.61052629930509,179.35426839223277,173.23218137008502,170.12493707472723,94.80892289637687,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.76284177293388,177.72900631542907,174.36646380108579,173.41732015068933,93.19348359502041,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.17611304659079,176.69284841233974,173.65992853923822,176.14410758295512,92.36350019604983,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.26395968827275,177.35668681210555,174.55533112962038,177.84492916135113,94.98448825209405,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.01044554846085,170.29270625792702,173.77219365275408,172.12958942640577,91.7174469067452,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.5184009188084,170.13812758876668,173.65846849347741,178.29416699334848,92.94037290200572,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.22208015424444,177.63400732732606,175.85053850016206,174.60644219936634,94.98548650486656,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.62990862381407,178.36561144813413,176.80955508241925,174.20895721882528,85.53451597694698,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.97858932318734,174.98713459116237,177.62991807470374,174.57220837935918,90.93490840612698,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.65538093971062,179.0207086618597,173.92672302730352,172.86450919879695,85.11820126888011,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.10619287063811,171.65789293484835,171.04594804940285,175.55393062959897,89.05395201590531,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.06315276510557,170.61909872934683,171.5663930554471,179.17092611687661,88.49302335038335,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.03530102830038,177.96540163298144,174.36383266584082,173.9974380130884,89.30403898739515,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.66602233297748,172.25369850578383,171.4489404847788,173.8771500739846,87.15277489050544,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.7467984671983,172.71098878209014,170.2654971474729,175.02022264567665,89.65943733615293,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.09645609780573,179.725866212032,175.98429257370282,171.15310663821796,94.16395180166847,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.63178944688566,173.71546565774187,177.81481617612766,175.11528900069445,90.15609388722493,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.07435035442393,176.88161352235724,174.82485147544438,171.42572820094847,87.83917343858766,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.28816317534574,170.02784663672884,176.2317983212952,171.95331883245646,87.27009365720623,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.66591556351688,172.4231401764893,179.95457311897445,174.7803541774103,87.66747063764808,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.53016411081391,171.05795410082575,179.5923739974672,177.2210034129365,91.54275001915705,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.85406702974879,170.57021633643623,173.7232909311609,176.51306022741244,89.11313537253066,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.65630948873587,179.7161040293171,170.75572883706963,172.41066559070083,90.66058158967552,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.86561295694415,175.26970031067597,172.29342115245765,173.36405852631552,90.97027491196654,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.78351640391524,170.4555580740602,170.19648274926877,170.81088474976946,93.39111159986695,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.40726631051122,171.8096659517367,179.1831335687307,174.9145781120581,92.90693174526504,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.3831311012468,174.17841326192558,172.59528633401314,179.36570753402938,89.25324871610314,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.943446626941,170.61033929528807,176.2500152820531,179.79018023912738,87.57495367222437,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.02208149461771,177.452863915814,174.6673456390996,171.3271642183249,86.731847879014,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.0050744834067,175.91042218335264,175.67834229436892,175.91623115156884,92.39531023645843,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.70463558121236,173.9944340576492,176.81375838346406,177.6958518724589,89.2044306637635,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.30122010259929,171.18491535209398,175.1359694830312,170.25431135201893,94.41067961045604,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.5014389451102,174.43946283429958,175.5871810460286,176.10000087421022,85.68718020339269,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.21511360846404,177.48335049320926,170.09013122523956,179.1012189694908,93.37045009371282,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.74546530425539,178.1216720481606,176.91811426881645,177.75442565479855,90.13473482332965,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.04389946439855,174.73576945158558,179.9128065500219,179.72086686968186,89.51292500317982,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.64861480491588,177.18244938068392,177.89461386859247,172.0790030310137,89.6199218501647,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.06049290065765,170.29569285372924,174.00449476029587,174.7547624563399,87.94479582619931,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.22168809965626,173.17003014444555,173.8349093561964,170.37677022283074,90.45606871481456,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.11967088121912,175.71213151413448,175.42751757495563,170.9631034952451,90.94355189152515,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.99103062579583,178.62931461440644,173.59763378761022,170.02990980033766,89.10924909614492,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.85604662974045,177.2654555044561,179.75273071105298,171.85066895678378,93.89460273468742,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.6623417060626,179.04398362485537,175.00049209483458,178.19379733347438,92.21513064040126,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.78824062117083,174.3471282489539,172.43245286077877,176.80181071766262,90.67964920352823,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.249764869134,174.2617503581015,179.02556066132436,178.26808095505444,93.16578144879736,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.23982224119058,173.66715910925325,177.4031763542032,174.99313792013552,86.60528019253903,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.03284660380228,179.47914479538494,178.51364685093702,175.62453851093753,90.22082587288531,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.84204627914828,175.28079878084918,174.93962947017022,179.66746566774586,92.34711359363978,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.19924402630045,177.54439883599684,177.86889848253293,171.41170742192782,92.12643181301847,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.6074912113295,171.97839011707558,175.08393087101612,177.32581300229694,91.09511618925363,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.68781948050982,170.83895219577926,176.57362085899535,175.69583039539756,91.87099739932799,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.30373979952078,175.33584227139727,175.50810643993512,171.42077615547242,87.5002645009596,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.06623612039976,175.5769464921635,179.61339825238386,173.1468186807172,91.7344148332925,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.79021052202327,176.69088487156728,171.3846710400768,170.41091553905719,88.70833853626816,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.13607947993822,178.83928116333973,170.86860088653975,176.11193605960935,89.3709043466728,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.64918309428597,175.68642691649606,172.56998600415093,178.7106076942068,87.82328247441757,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.04664083246897,175.01308527892422,178.4953078805093,176.22984702468955,89.57146599421402,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.82475502566156,170.47571843743754,171.99351924989125,173.0296540115044,88.24589043400226,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.87180410278911,179.65741171208077,170.44558831833206,174.56496730861866,89.48460529916002,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.30750592492784,175.7977538821709,175.06353372453876,170.64113120114123,87.55794532309633,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.65611572756558,178.47438965994422,170.16717454452325,179.26084067342018,94.55346221510098,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.15004424638803,178.03665572635572,171.52834393250436,176.8060093602094,87.4158508445482,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.84219942023041,177.63947808725726,179.85041944539776,172.9446222616374,94.87313913517399,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.82011407617347,175.85941895051815,171.15782984797616,172.06106163679283,85.90340072913673,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.51790406811355,172.62772517414345,172.4465882428053,177.9691853239035,90.03914037974843,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.20709329995955,170.82781755473428,176.6109987105656,170.29315703899212,87.22762122907478,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.89143018684766,171.47151211429946,172.6124778272313,172.52745076982603,86.71984862137356,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.28324806375223,171.40952829737978,171.22460007230686,175.5743983456449,93.48308164769176,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.37576539654084,171.42110962765776,175.41706952594632,170.18353689533987,90.80970312806875,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.91755832222128,173.162115220484,172.93685844283496,172.34484875134405,94.40739945682638,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.33725096316864,178.59546543462426,176.39215484271105,170.45076574286324,88.14258570514986,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.25586323361723,170.47034130622603,176.6431718056302,171.69867815628052,85.72689235915986,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.25981239233134,176.81892191678475,175.12372424492267,179.14812107165935,94.92979086993012,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.13703899286006,173.35969606955658,178.82575460943062,177.41743255705381,90.57406123018073,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.60574700431883,170.59804508259856,176.76732578120726,171.24225430884425,88.96542804769203,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.8165996777908,178.6539285768826,172.6800694900988,175.7243971892486,89.98553939514514,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.51408003230455,171.33149967858063,179.24273167521358,179.2649853051166,94.91786041184378,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.65188244454602,170.0371737081867,174.78088863551017,170.08002393034866,88.2252072894528,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.83513178671178,179.37607236591268,179.85003866855132,170.4225659141742,91.69033340940723,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.6922514064963,175.78777939795393,174.485277414816,177.01686503226856,88.63502913596538,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.56618152180083,174.12207633364238,179.18054191214574,177.9019842632474,92.01296821643484,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.288803820468,171.05324155765422,177.11305511673234,179.32865651548403,93.56371660600385,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.48975984006513,176.87721181536546,177.73101993826458,179.50797168179756,86.1594099818549,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.23108887237323,174.3580189931288,178.50416841855878,175.8177100471336,86.46716887899349,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.10331127157193,174.26883131659173,170.93826561647316,173.44253321961546,93.2618503729972,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.59620238519312,178.18149157287434,174.5876064659264,170.19718344619815,93.30654081680149,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.99345918178447,174.53398883899803,174.0786621718704,176.22266127461714,94.44556570243081,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.0692284168588,173.71801264598173,173.78294436204715,177.19324053702226,87.24650978203444,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.37973198150303,172.3582868626056,179.65000359266523,171.02876609062807,93.58502768230146,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.78831050658016,178.5525007118013,171.9171788358134,179.6292605718663,90.66289851715645,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.28653721479205,173.03970822307883,177.19343025508968,171.78794833134128,94.11637512604425,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.85335192224227,172.58141620348695,173.06109876894737,174.0899528221284,87.15791908066507,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.70065438294189,175.09004195093607,173.00917804434923,177.73563383067702,93.07327754199179,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.27681779700798,175.58319783530226,178.46605108011667,178.33363156947436,93.1132977325164,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.2696263825905,174.02201324873127,178.1678863353251,171.21385194990555,89.90206192776539,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.54760744374782,173.1257412037599,173.7176250807805,175.466330370371,92.15122985403144,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.73529026600318,173.37790000261256,171.06304628372484,174.95112701901743,86.71798282045822,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.84548866644862,175.27956590854413,173.0231154594121,175.39463049661052,85.05620488707667,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.32120537720094,170.58336339929545,172.77069170558738,171.43367656324742,90.86618787723512,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.81050308308009,177.11112969589288,179.0790098328602,174.8693803213146,85.2006053310081,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.14948622581295,177.99191007116517,178.3507525595977,171.62347828953278,90.69218003259293,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.92600805278096,175.14176466056537,171.20265811977112,175.81526691960784,92.11151893478893,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.8778194799118,175.7566047424446,174.80986922078935,178.7288357735738,87.45012606581403,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.627811605917,170.19487546050885,170.12611434929977,172.97668396996883,86.21654324193702,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.27203263987425,170.3511333535409,175.33023910251518,170.40777877711608,93.16610273399792,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.25212319269492,174.0152738045135,174.59524650447796,171.79434292438688,91.60706943695297,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.6758294826782,173.44611447010047,178.32202679018582,173.2773882055345,86.31220991584799,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.44062155323655,175.76060608302592,171.40455517178074,178.43063964971458,85.96384946554491,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.71287346066956,175.66999889366488,173.51912850166875,176.41539446046738,87.05620998954437,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.06978432975478,179.12764123946303,170.8512800402045,175.63994504025618,91.16710283759959,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.85252805794616,176.4286162614052,175.91630811787186,170.6180724496939,92.18970716460488,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.04944386520566,175.93014289546733,177.8416999155024,172.96060336338323,88.10256090305533,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.24415221918164,173.97536406787265,173.90755289030648,175.8794752341979,87.56392735386574,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.22566240073431,176.33718983293235,174.38558529170604,178.46956596711277,87.34916220477403,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.3051279324822,175.21841835826734,172.37466423623346,174.91674106987955,86.04691371374645,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.06019891785436,179.87853216904477,170.48280969037683,175.43374211213708,89.81624259471799,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.30407797604391,178.97775150205317,176.49634954937963,178.29040192315637,88.66078638627737,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.6686677558755,174.24519781856628,175.3564650137311,179.12261151725244,91.53475344927136,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.37306882578663,175.7424684283223,179.55799399487907,178.91615090413518,85.64506107696488,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.62913024195693,179.5993137166348,176.3727138955421,174.25370039692763,93.49917685575791,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.87473951499517,179.83427355295606,179.62901111151007,170.24629732845816,94.3363923429658,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.94126143723975,179.583391404129,174.598622248975,171.5119084084249,92.52727604359801,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.53813107695763,173.99520545164825,178.9395254644921,175.92889897177164,87.45180734173977,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.9085547340378,178.64810907349343,173.47700884780662,179.26041514037144,86.85104460693327,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.06437148131552,178.80997066766457,175.9186432631399,171.4608767518916,87.63924795735727,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.13229840709836,173.2225410696507,177.19909663249328,171.32974944022382,94.64023904426391,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.75203187875924,177.73212701518824,177.4652488801044,173.28971985236976,92.04083819449798,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.02782721256871,179.9207474551909,171.9576271159635,177.5382029576225,89.9349350141662,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.88347657265399,178.06263875775073,178.2100929487163,170.67184382344635,91.60208413042494,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.81590945984466,175.8730301419863,176.67329628879014,175.65654493651846,85.7992209071861,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.62701853759633,174.59159755785896,175.53827717422377,172.56088577671574,92.11368396962528,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.73348731300496,172.46401211931845,179.55232937222132,170.1018512231872,90.68809516470722,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.42743088532869,172.49097390853677,176.23744586107844,174.9957912500527,88.49018425083644,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.45074618574819,174.89376117974027,173.55545372855752,178.94489277694026,90.58763451635126,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.55909326145199,179.09145490038875,171.40879592147255,173.56119384608115,91.8088690768366,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.66500663146202,171.25410538133283,172.12652794052408,171.54599329127822,92.34796655161776,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.68375049724001,171.89727040730875,177.98934861905704,170.8801013263246,86.68839718571668,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.37130817429633,173.1845485803484,179.90591121183456,179.33580924852575,85.04885769050594,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.82364949771286,172.3360441459073,177.30276288066935,176.12005445427502,92.86445750606424,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.39660803266065,171.83747494160306,174.62752772609028,173.50587835722254,92.5403427499793,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.24788074001663,174.38308902434292,175.75299810474334,173.88642501708878,88.22406887650929,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.61116921403075,174.14634547385816,176.7201164339426,173.32934909520756,94.62951340817274,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.34936229701822,177.8020568023212,179.96731585464903,179.81406655581517,92.5410431750419,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.90800373180019,172.62590955783287,171.5714285243698,179.1542914856003,90.31886203859985,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.36640313459245,179.13913627670095,175.36713575770955,176.8017084677075,92.48949677032786,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.41040426204721,177.7017421662404,173.34301580339726,175.68501941847896,94.51539994205035,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.93623978522842,179.40651134937482,176.5912032846568,171.40367624459458,90.15448300619082,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.8556587597436,177.9768067349015,179.11834097024186,179.9653893867845,86.66155189834483,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.98638128751399,174.1935977445007,178.87388545536535,174.78759605501622,94.30233088711941,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.2181237538667,172.03557983846704,178.69961288366602,174.55679099296444,91.03657139022087,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.93878970155576,171.76108405843064,178.7824137818301,173.51701764496121,93.55028532804526,90.0,90.0,90.0,90.0,90.0,No Exercise
